,LHipAngleZ,LKneeAngleZ,LAnkleAngleZ,RHipAngleZ,RKneeAngleZ,RAnkleAngleZ
83,34.7714,43.0956,6.59483,35.0475,43.0869,3.40194
84,35.8234,39.7947,6.84345,36.1423,40.0383,3.79522
85,36.6207,36.2783,6.89295,37.0009,36.7669,4.05793
86,37.1591,32.5714,6.73101,37.611,33.2898,4.17775
87,37.4441,28.7105,6.37179,37.9675,29.6311,4.15297
88,37.4897,24.7471,5.86175,38.0752,25.8274,4.00181
89,37.3161,20.7493,5.26909,37.9498,21.9321,3.76015
90,36.9502,16.7994,4.66151,37.6197,18.0148,3.47099
91,36.427,12.9917,4.08928,37.1252,14.1629,3.17133
92,35.7906,9.43137,3.58607,36.5162,10.4832,2.88288
93,35.0946,6.23468,3.18328,35.8493,7.10044,2.61634
94,34.4017,3.52553,2.92019,35.1821,4.15146,2.38938
95,33.7774,1.42141,2.83824,34.5687,1.76974,2.2391
96,33.278,0.00826167,2.96296,34.0517,0.0599775,2.21164
97,32.9347,-0.688701,3.28417,33.6544,-0.931914,2.33049
98,32.7422,-0.72408,3.7366,33.3752,-1.23852,2.55647
99,32.6591,-0.230617,4.17813,33.1885,-0.969544,2.75491
100,32.6208,0.603388,4.37555,33.0507,-0.291781,2.68277
0,38.4441,16.5294,0.00896389,33.4169,10.1982,-3.44485
1,37.9294,16.8302,0.271664,32.9178,10.7063,-3.27015
2,37.4143,17.1735,0.261879,32.2959,10.9875,-3.47721
3,37.0817,17.6861,0.16821,31.7808,11.422,-3.64449
4,37.0756,18.7131,0.526127,31.6892,12.593,-3.14729
5,37.3191,20.242,1.45427,32.1057,14.5506,-2.02531
6,37.5886,21.8674,2.62232,32.7287,16.7521,-0.715456
7,37.6761,23.2296,3.74344,33.1296,18.6253,0.513762
8,37.4845,24.2243,4.76639,33.0673,19.8886,1.60335
9,37.0441,24.9003,5.72144,32.5594,20.5229,2.55406
10,36.4514,25.3202,6.59711,31.7691,20.6534,3.36005
11,35.806,25.5288,7.36135,30.8637,20.4492,4.01417
12,35.1637,25.5671,8.00724,29.9579,20.0755,4.53234
13,34.5222,25.4714,8.55239,29.1304,19.6773,4.95793
14,33.8643,25.2766,9.02499,28.4125,19.3397,5.34786
15,33.1953,25.0274,9.45358,27.7697,19.0656,5.74862
16,32.5293,24.7635,9.85961,27.1449,18.8277,6.17659
17,31.8603,24.4944,10.2481,26.5104,18.6187,6.61926
18,31.168,24.2146,10.6178,25.8667,18.4559,7.06419
19,30.4497,23.938,10.9712,25.216,18.3499,7.50831
20,29.7276,23.6886,11.3104,24.5565,18.2847,7.94878
21,29.0337,23.4754,11.63,23.8947,18.233,8.3774
22,28.3881,23.2719,11.9179,23.2471,18.1758,8.78867
23,27.7797,23.0114,12.1589,22.6227,18.086,9.1709
24,27.1761,22.6277,12.3408,22.0136,17.9051,9.49797
25,26.5524,22.0979,12.4521,21.4027,17.5912,9.75889
26,25.9011,21.4349,12.5011,20.7795,17.1449,9.9602
27,25.2284,20.6757,12.5151,20.1464,16.5909,10.1108
28,24.5491,19.8689,12.5177,19.5144,15.9661,10.2276
29,23.8797,19.0534,12.5166,18.8918,15.4628,10.3977
30,23.2348,18.2597,12.5245,18.2827,15.0161,10.5393
31,22.627,17.5198,12.5559,17.6912,14.362,10.6383
32,22.0624,16.8555,12.6171,17.1242,13.7319,10.742
33,21.5378,16.2702,12.7116,16.5906,13.1399,10.8506
34,21.0441,15.7509,12.8368,16.0921,12.586,10.959
35,20.569,15.2807,12.9871,15.6201,12.0598,11.0619
36,20.1082,14.8493,13.1553,15.167,11.5521,11.1617
37,19.6593,14.4509,13.3374,14.728,11.0575,11.2656
38,19.2171,14.0821,13.534,14.297,10.572,11.3793
39,18.7732,13.7353,13.7418,13.8673,10.0951,11.5063
40,18.3163,13.3979,13.954,13.4355,9.63489,11.6494
41,17.8348,13.0601,14.1661,12.9964,9.20616,11.8135
42,17.3196,12.7195,14.3742,12.544,8.81909,11.9997
43,16.7685,12.3819,14.5815,12.0751,8.47786,12.2084
44,16.1815,12.055,14.7963,11.5936,8.19051,12.4431
45,15.5605,11.7466,15.0227,11.106,7.96513,12.7056
46,14.914,11.4614,15.2578,10.616,7.80592,12.9984
47,14.2507,11.2041,15.5022,10.1244,7.71289,13.3275
48,13.5774,10.9822,15.7584,9.6318,7.67949,13.6914
49,12.9024,10.8048,16.0289,9.13636,7.70069,14.0843
50,12.2287,10.6786,16.312,8.63211,7.77948,14.4985
51,11.5564,10.6071,16.5915,8.12073,7.92626,14.9202
52,10.8976,10.609,16.8512,7.62295,8.15966,15.3315
53,10.2836,10.7196,17.0756,7.17909,8.49964,15.7096
54,9.75542,10.981,17.2407,6.81801,8.96128,16.0265
55,9.34113,11.4306,17.3216,6.53686,9.55814,16.2559
56,9.04025,12.0873,17.3132,6.32065,10.3103,16.3856
57,8.83573,12.9511,17.2238,6.16784,11.2452,16.4179
58,8.72086,14.0196,17.0461,6.09565,12.4613,16.2956
59,8.71942,15.3064,16.7569,6.13923,13.8854,16.0716
60,8.87367,16.8336,16.3249,6.3578,15.635,15.683
61,9.22029,18.6263,15.7141,6.82334,17.6738,14.9998
62,9.78478,20.7218,14.889,7.59092,20.2431,14.1465
63,10.5929,23.1676,13.8187,8.69121,23.2492,12.9573
64,11.6647,25.988,12.475,10.1204,26.6521,11.3759
65,12.992,29.1559,10.8443,11.8272,30.364,9.41323
66,14.5251,32.588,8.9655,13.7172,34.2538,7.22157
67,16.1831,36.1715,6.98023,15.6687,38.1674,5.12738
68,17.8793,39.7973,5.13861,17.5689,41.9441,3.52327
69,19.5433,43.3749,3.73039,19.3421,45.4268,2.64543
70,21.1308,46.814,2.96935,20.9627,48.4751,2.47034
71,22.624,50.0048,2.87426,22.454,50.9929,2.80048
72,24.0304,52.8349,3.26569,23.8632,52.9371,3.37757
73,25.3747,55.2143,3.86928,25.23,54.3041,3.97554
74,26.685,57.0876,4.45162,26.5714,55.1092,4.46509
75,27.9803,58.437,4.9024,27.8827,55.3773,4.81456
76,29.2652,59.2764,5.22515,29.1451,55.1396,5.03647
77,30.5316,59.6305,5.48713,30.3351,54.4317,5.1673
78,31.7636,59.52,5.75895,31.4308,53.2816,5.26199
79,32.9415,58.9557,6.08307,32.413,51.7097,5.36572
80,34.0416,57.9382,6.46244,33.2622,49.7391,5.48135
81,35.0442,56.4709,6.86093,33.9646,47.399,5.5758
82,35.9385,54.5748,7.22314,34.5189,44.7304,5.61591
83,36.7231,52.2942,7.50913,34.9318,41.7893,5.57744
84,37.4027,49.689,7.70296,35.2139,38.6406,5.43691
85,37.984,46.8244,7.80181,35.3806,35.3398,5.16961
86,38.4763,43.7734,7.79685,35.4492,31.9284,4.74391
87,38.8897,40.6084,7.64987,35.437,28.4659,4.13042
88,39.2368,37.4031,7.30849,35.3618,25.0264,3.31429
89,39.5283,34.229,6.72708,35.237,21.6835,2.30547
90,39.7648,31.1504,5.88988,35.0756,18.5225,1.15272
91,39.9391,28.2273,4.83646,34.8956,15.6436,-0.0570121
92,40.0443,25.5193,3.65581,34.7209,13.1515,-1.22491
93,40.0787,23.0802,2.46188,34.572,11.1368,-2.25927
94,40.0459,20.9562,1.36805,34.459,9.65211,-3.09798
95,39.9518,19.1857,0.468657,34.3796,8.7284,-3.70748
96,39.8039,17.7981,-0.169947,34.3181,8.34746,-4.0699
97,39.6018,16.8079,-0.528273,34.2481,8.43573,-4.18627
98,39.3378,16.2166,-0.641656,34.1358,8.88529,-4.08712
99,39.0,16.0151,-0.545795,33.9405,9.55277,-3.81558
100,38.5766,16.1506,-0.265634,33.6099,10.2424,-3.44419
0,37.2593,15.2437,-1.41034,33.0674,10.5478,-2.73716
1,36.9382,15.9849,-1.17211,32.8449,11.3718,-3.06085
2,36.6951,16.9749,-0.857655,32.6072,12.2918,-3.31986
3,36.612,18.1655,-0.413305,32.4512,13.3737,-3.29756
4,36.7124,19.5756,0.303181,32.4749,14.7265,-2.85316
5,36.9118,21.1266,1.30807,32.6652,16.3159,-2.06257
6,37.0651,22.6115,2.44715,32.8672,17.9336,-1.11037
7,37.0348,23.8201,3.55097,32.8833,19.3349,-0.12702
8,36.7466,24.646,4.5498,32.5977,20.3531,0.834294
9,36.2202,25.11,5.44842,32.0152,20.9207,1.73237
10,35.5431,25.2983,6.25589,31.218,21.0526,2.5143
11,34.8073,25.2889,6.96178,30.3089,20.8292,3.14366
12,34.0697,25.1349,7.55822,29.3831,20.3833,3.6299
13,33.3544,24.8917,8.06284,28.5198,19.8766,4.02859
14,32.6695,24.6294,8.51637,27.7684,19.451,4.41456
15,32.0143,24.4136,8.96094,27.1336,19.1822,4.84431
16,31.3878,24.2889,9.42457,26.5846,19.0725,5.33493
17,30.7897,24.2662,9.91532,26.0805,19.0835,5.86946
18,30.2102,24.3137,10.4209,25.59,19.1681,6.41976
19,29.6344,24.3746,10.9175,25.0951,19.2818,6.96314
20,29.0551,24.3969,11.3787,24.5862,19.3852,7.48401
21,28.4743,24.3501,11.7863,24.058,19.4469,7.97148
22,27.8943,24.2195,12.1363,23.5089,19.4441,8.41932
23,27.3101,23.9949,12.4306,22.9418,19.364,8.8261
24,26.7108,23.668,12.6739,22.3618,19.2002,9.1913
25,26.088,23.2383,12.8707,21.7715,18.9485,9.51434
26,25.4425,22.7159,13.0279,21.1697,18.6048,9.79457
27,24.7829,22.1184,13.155,20.5547,18.1715,10.0335
28,24.1181,21.4629,13.2602,19.9286,17.662,10.2399
29,23.4532,20.7641,13.3498,19.2983,17.0973,10.4229
30,22.7913,20.0381,13.4312,18.6735,16.5012,10.5876
31,22.1371,19.3058,13.515,18.0628,15.8978,10.7416
32,21.4982,18.5914,13.609,17.4721,15.307,10.8934
33,20.882,17.9164,13.7173,16.905,14.7407,11.0448
34,20.2931,17.2961,13.8439,16.362,14.2029,11.1973
35,19.7307,16.7381,13.9932,15.8412,13.6919,11.3556
36,19.1904,16.2404,14.1648,15.3386,13.2033,11.5225
37,18.6639,15.7943,14.3535,14.8461,12.7299,11.6985
38,18.1396,15.3913,14.5551,14.3519,12.2635,11.8795
39,17.6047,15.0258,14.7686,13.843,11.8003,12.0636
40,17.0486,14.6941,14.9931,13.3086,11.3445,12.2518
41,16.4678,14.3946,15.2271,12.7422,10.9069,12.4462
42,15.8652,14.1251,15.4686,12.1448,10.5012,12.6506
43,15.2443,13.8818,15.7156,11.5282,10.1456,12.8723
44,14.605,13.6608,15.965,10.9111,9.86036,13.1189
45,13.9443,13.4612,16.2143,10.3106,9.66272,13.3936
46,13.2614,13.2865,16.4614,9.73696,9.56072,13.6923
47,12.5612,13.1458,16.7056,9.18996,9.5502,14.0037
48,11.8543,13.0529,16.9473,8.66051,9.6156,14.3119
49,11.154,13.0227,17.1831,8.13593,9.74095,14.6016
50,10.4729,13.0707,17.3993,7.60572,9.92043,14.8589
51,9.82193,13.2145,17.5736,7.07031,10.1622,15.0668
52,9.21953,13.4779,17.6839,6.55339,10.4879,15.2106
53,8.69464,13.8905,17.717,6.10213,10.9319,15.2814
54,8.27159,14.4769,17.6641,5.76345,11.5328,15.2685
55,7.95299,15.2508,17.5101,5.55783,12.327,15.1542
56,7.72779,16.2272,17.2296,5.48253,13.3556,14.9188
57,7.60137,17.4352,16.7947,5.53891,14.6736,14.5452
58,7.61692,18.9167,16.1755,5.75593,16.3431,14.0131
59,7.8461,20.7177,15.3381,6.1882,18.4107,13.2822
60,8.35622,22.8799,14.248,6.89056,20.8897,12.2914
61,9.17987,25.4214,12.8725,7.88729,23.7498,10.9806
62,10.3028,28.3155,11.1943,9.15672,26.9203,9.31624
63,11.6707,31.4888,9.24593,10.6372,30.3013,7.32754
64,13.2067,34.8387,7.13548,12.2476,33.7884,5.14748
65,14.8313,38.2593,5.03874,13.9073,37.2911,3.02436
66,16.4749,41.6601,3.16295,15.548,40.7275,1.26203
67,18.0833,44.9633,1.69354,17.1227,44.0116,0.0992
68,19.6213,48.0911,0.755881,18.6086,47.0445,-0.39699
69,21.0743,50.9665,0.400797,20.0098,49.7356,-0.337363
70,22.4452,53.5223,0.589626,21.3499,52.0319,0.074737
71,23.7484,55.7057,1.18189,22.6573,53.9154,0.647021
72,25.0033,57.4786,1.97108,23.9458,55.3734,1.2535
73,26.2296,58.8201,2.76759,25.2088,56.3799,1.81824
74,27.443,59.7295,3.46107,26.43,56.9092,2.28414
75,28.6512,60.2205,4.0168,27.5973,56.96,2.61827
76,29.8541,60.315,4.44457,28.7084,56.5602,2.82364
77,31.0436,60.0373,4.7788,29.7653,55.7518,2.94198
78,32.2034,59.409,5.06804,30.7653,54.5738,3.03105
79,33.3157,58.4476,5.35823,31.7007,53.0586,3.13855
80,34.3621,57.1619,5.67263,32.5596,51.2327,3.29444
81,35.323,55.5514,6.0053,33.3276,49.1157,3.50587
82,36.1811,53.6156,6.32997,33.9899,46.7233,3.75034
83,36.9272,51.3673,6.61365,34.534,44.074,3.97387
84,37.5604,48.8363,6.82266,34.9549,41.1981,4.11541
85,38.0836,46.0668,6.92621,35.2571,38.1431,4.13954
86,38.5032,43.1117,6.89921,35.4513,34.9702,4.03808
87,38.827,40.0251,6.7216,35.5494,31.7458,3.81086
88,39.0612,36.862,6.37641,35.5584,28.5362,3.46687
89,39.2114,33.6842,5.84181,35.4818,25.4048,3.03214
90,39.2848,30.5644,5.10137,35.3248,22.3985,2.53815
91,39.2895,27.5791,4.1694,35.0991,19.5489,2.00084
92,39.2325,24.7994,3.10457,34.8229,16.9008,1.39573
93,39.1189,22.2836,2.00177,34.5205,14.5288,0.6935
94,38.9545,20.0761,0.966242,34.2195,12.5268,-0.071837
95,38.7454,18.2144,0.0852035,33.9432,10.9781,-0.803274
96,38.4978,16.7389,-0.591509,33.7053,9.93757,-1.40141
97,38.2179,15.694,-1.05785,33.51,9.42398,-1.83516
98,37.9119,15.1202,-1.33273,33.3497,9.40767,-2.15668
99,37.5854,15.0361,-1.42052,33.2,9.80348,-2.43839
100,37.2482,15.4142,-1.3118,33.0246,10.4818,-2.72928
0,40.0147,19.5368,2.27709,35.6813,15.7624,0.591343
1,39.55,19.8448,2.49695,35.3638,15.9956,0.25106
2,39.108,20.3676,2.85362,35.0893,16.4936,0.173834
3,38.7368,21.0223,3.26966,34.8848,17.2247,0.36124
4,38.476,21.7621,3.73453,34.7622,18.1269,0.771247
5,38.32,22.5665,4.29596,34.6926,19.1041,1.344
6,38.2104,23.3921,4.98384,34.605,20.0407,2.02248
7,38.0672,24.1548,5.76473,34.417,20.8314,2.75516
8,37.8211,24.7607,6.56705,34.0693,21.4051,3.4969
9,37.433,25.1488,7.33055,33.544,21.7312,4.21423
10,36.9064,25.3185,8.02874,32.8659,21.8205,4.88663
11,36.2826,25.3226,8.66175,32.0896,21.7207,5.50479
12,35.6179,25.2406,9.24379,31.2791,21.5026,6.06792
13,34.9597,25.1511,9.79385,30.4889,21.2457,6.58307
14,34.3344,25.1122,10.3289,29.754,21.0237,7.06627
15,33.7495,25.1524,10.8605,29.0867,20.8875,7.53947
16,33.2006,25.2695,11.3919,28.4806,20.8504,8.01958
17,32.678,25.4346,11.9164,27.9184,20.889,8.50949
18,32.1712,25.6056,12.4213,27.3814,20.959,8.99905
19,31.6694,25.739,12.8931,26.8534,21.0141,9.47091
20,31.1583,25.7963,13.3205,26.3211,21.0163,9.90656
21,30.621,25.7463,13.6954,25.7725,20.94,10.2931
22,30.0434,25.5702,14.0131,25.1983,20.772,10.6268
23,29.4214,25.2657,14.2737,24.5957,20.5125,10.9124
24,28.7611,24.8461,14.4829,23.97,20.1738,11.1606
25,28.0744,24.3346,14.6503,23.3316,19.775,11.3831
26,27.3742,23.7572,14.7865,22.6915,19.3347,11.5876
27,26.6719,23.1377,14.9006,22.0568,18.8659,11.7754
28,25.9757,22.495,15.0005,21.4294,18.3747,11.944
29,25.2909,21.8423,15.092,20.8078,17.8635,12.09
30,24.621,21.1886,15.179,20.1905,17.335,12.2119
31,23.9688,20.5409,15.2639,19.5793,16.7965,12.3118
32,23.3374,19.9057,15.3485,18.9784,16.2592,12.3959
33,22.729,19.2909,15.4345,18.3934,15.7347,12.4725
34,22.1449,18.7056,15.5246,17.8297,15.232,12.5486
35,21.5847,18.1593,15.6217,17.2905,14.7547,12.6274
36,21.0458,17.6602,15.7276,16.7754,14.3038,12.7097
37,20.5228,17.2136,15.8421,16.2809,13.8826,12.7948
38,20.0067,16.8214,15.9641,15.7997,13.4951,12.8804
39,19.4864,16.4838,16.0936,15.3207,13.1433,12.9636
40,18.9504,16.2,16.231,14.8308,12.8271,13.0431
41,18.391,15.9688,16.375,14.3188,12.5466,13.1187
42,17.8072,15.7896,16.5227,13.7797,12.3059,13.1927
43,17.2061,15.6633,16.6704,13.2169,12.1135,13.2685
44,16.6008,15.5924,16.8139,12.6421,11.9807,13.3484
45,16.0053,15.5811,16.9488,12.0727,11.9211,13.4325
46,15.4295,15.6348,17.0711,11.5266,11.9499,13.52
47,14.8778,15.7608,17.1774,11.0174,12.0811,13.6091
48,14.3505,15.9661,17.2649,10.5532,12.325,13.694
49,13.8474,16.2583,17.3276,10.1386,12.6898,13.7622
50,13.3713,16.6487,17.3535,9.77768,13.1845,13.7961
51,12.9329,17.1568,17.3248,9.47802,13.8248,13.777
52,12.5546,17.8121,17.2169,9.25583,14.6358,13.6868
53,12.2704,18.6541,16.9998,9.1391,15.6527,13.5072
54,12.1201,19.7287,16.6391,9.16369,16.9165,13.2174
55,12.1407,21.0815,16.0943,9.36428,18.4656,12.7847
56,12.362,22.7519,15.3185,9.76738,20.3277,12.159
57,12.8071,24.7665,14.2649,10.3889,22.5149,11.2815
58,13.4915,27.1322,12.8984,11.234,25.0197,10.1032
59,14.4193,29.8286,11.2142,12.2961,27.8106,8.60373
60,15.5749,32.8036,9.25598,13.5551,30.8323,6.81156
61,16.9186,35.9782,7.12596,14.9726,34.0089,4.81699
62,18.3892,39.2593,4.97425,16.4912,37.2542,2.77128
63,19.9156,42.5542,2.96575,18.0424,40.4825,0.867747
64,21.431,45.7792,1.24165,19.558,43.6141,-0.695946
65,22.8851,48.8619,-0.0996128,20.985,46.5765,-1.76254
66,24.253,51.7435,-0.998681,22.2975,49.3058,-2.25555
67,25.5366,54.3811,-1.42963,23.4989,51.7503,-2.20207
68,26.7576,56.7481,-1.41031,24.6167,53.8768,-1.72481
69,27.9455,58.83,-1.01494,25.6907,55.6742,-1.00009
70,29.1249,60.6182,-0.364802,26.7568,57.1456,-0.196732
71,30.308,62.1034,0.404552,27.8345,58.2949,0.572327
72,31.494,63.2732,1.18042,28.9242,59.1179,1.25351
73,32.6735,64.1135,1.89737,30.0144,59.6041,1.82641
74,33.8337,64.613,2.5369,31.09,59.7473,2.28749
75,34.9625,64.766,3.10621,32.1374,59.5531,2.64849
76,36.0493,64.5738,3.61893,33.1449,59.0396,2.936
77,37.0859,64.0464,4.08717,34.103,58.2302,3.18472
78,38.0656,63.2004,4.52007,35.0033,57.1472,3.42685
79,38.983,62.0559,4.92612,35.8382,55.809,3.68474
80,39.8315,60.6307,5.31605,36.6013,54.2285,3.96677
81,40.6028,58.9382,5.70037,37.2866,52.4143,4.26708
82,41.288,56.9873,6.08296,37.8877,50.3735,4.56872
83,41.878,54.7849,6.45586,38.3982,48.1144,4.84644
84,42.3661,52.3405,6.79711,38.8125,45.6494,5.06855
85,42.7477,49.6705,7.07182,39.126,42.9979,5.20292
86,43.021,46.8021,7.23748,39.3364,40.1918,5.22553
87,43.1869,43.7764,7.25338,39.4433,37.28,5.12781
88,43.25,40.6528,7.09455,39.4489,34.3306,4.92126
89,43.2201,37.5096,6.76549,39.3576,31.4265,4.63872
90,43.1118,34.4399,6.3041,39.1766,28.6544,4.3305
91,42.9427,31.54,5.76897,38.9169,26.0916,4.05115
92,42.7302,28.892,5.21533,38.5955,23.7955,3.83744
93,42.4879,26.5516,4.67699,38.2359,21.7986,3.68525
94,42.2231,24.5459,4.16478,37.8633,20.1121,3.54211
95,41.9368,22.8813,3.67826,37.4961,18.73,3.32954
96,41.6245,21.5543,3.21927,37.1407,17.6348,2.98323
97,41.2791,20.5627,2.80362,36.793,16.8078,2.48405
98,40.8949,19.9106,2.47152,36.4461,16.2392,1.87082
99,40.4718,19.6036,2.28799,36.0982,15.9315,1.23663
100,40.0183,19.6314,2.31236,35.7553,15.8929,0.702291
0,41.1665,17.2884,0.184749,37.2459,13.4223,-0.353519
1,40.604,17.3993,0.201815,36.9009,13.8213,-0.839664
2,40.1135,17.9451,0.469882,36.6077,14.5512,-1.09435
3,39.7567,18.8677,0.983403,36.3983,15.5597,-1.02974
4,39.5769,20.071,1.70087,36.2953,16.7809,-0.653358
5,39.5489,21.432,2.58544,36.2777,18.1179,-0.041465
6,39.5741,22.8053,3.60116,36.2689,19.4396,0.716444
7,39.5326,24.0465,4.69107,36.1689,20.6176,1.55244
8,39.3339,25.0478,5.78538,35.9006,21.5671,2.42569
9,38.9394,25.7599,6.82961,35.433,22.2524,3.31113
10,38.3652,26.1964,7.79762,34.7816,22.6738,4.18731
11,37.6678,26.416,8.6827,33.9966,22.86,5.0315
12,36.9131,26.4929,9.48575,33.1424,22.8599,5.82003
13,36.1494,26.4957,10.214,32.2764,22.7368,6.53605
14,35.3998,26.4802,10.8829,31.4388,22.5635,7.18063
15,34.672,26.4866,11.5127,30.6522,22.4086,7.77458
16,33.9685,26.5349,12.1201,29.9237,22.3143,8.34503
17,33.29,26.6205,12.712,29.2467,22.2812,8.90699
18,32.6336,26.7165,13.2826,28.6032,22.2715,9.4551
19,31.9893,26.7802,13.8154,27.9684,22.2285,9.9682
20,31.3384,26.7627,14.29,27.3172,22.1008,10.4226
21,30.6592,26.6232,14.6925,26.6307,21.8565,10.8045
22,29.9352,26.3393,15.018,25.9011,21.4885,11.1141
23,29.1614,25.9077,15.27,25.1331,21.011,11.3631
24,28.3442,25.3447,15.4577,24.3404,20.4507,11.5682
25,27.4963,24.6799,15.5932,23.5392,19.8368,11.7442
26,26.6329,23.9477,15.6892,22.7426,19.1929,11.8999
27,25.769,23.1804,15.7568,21.9573,18.5339,12.0369
28,24.9164,22.4024,15.8035,21.1839,17.8657,12.1521
29,24.0831,21.6282,15.8341,20.4191,17.1874,12.2397
30,23.2736,20.8639,15.8513,19.6583,16.4958,12.2947
31,22.4893,20.1114,15.8562,18.9005,15.7926,12.3145
32,21.7302,19.3736,15.8491,18.1493,15.0864,12.3012
33,20.9953,18.6555,15.8306,17.4109,14.3896,12.2611
34,20.2829,17.9637,15.8005,16.6911,13.7139,12.2028
35,19.5902,17.3048,15.7581,15.9951,13.0701,12.1336
36,18.9119,16.6839,15.7016,15.3246,12.4679,12.0564
37,18.2395,16.1044,15.63,14.6777,11.9148,11.9707
38,17.5615,15.5679,15.5443,14.0486,11.416,11.8758
39,16.864,15.0745,15.4481,13.4277,10.9757,11.7717
40,16.134,14.6243,15.3464,12.8032,10.5993,11.6617
41,15.3647,14.2199,15.2432,12.1645,10.2928,11.5515
42,14.5606,13.8698,15.1419,11.5067,10.0628,11.4463
43,13.7402,13.5886,15.0447,10.8333,9.91752,11.3481
44,12.9313,13.3953,14.9525,10.1567,9.86767,11.2556
45,12.1624,13.309,14.8646,9.49562,9.92461,11.1647
46,11.4535,13.3445,14.7794,8.87064,10.0991,11.0714
47,10.8125,13.5087,14.6933,8.30011,10.4013,10.9728
48,10.2371,13.8025,14.6008,7.79608,10.8398,10.8655
49,9.71926,14.2232,14.4931,7.36363,11.4205,10.7441
50,9.2508,14.7696,14.3561,7.00266,12.1479,10.5993
51,8.8293,15.4459,14.1683,6.71207,13.0279,10.4131
52,8.46349,16.2658,13.8988,6.49687,14.0719,10.1572
53,8.17565,17.2541,13.5076,6.37529,15.2995,9.79409
54,7.99843,18.4473,12.9465,6.37837,16.7402,9.28011
55,7.96737,19.8878,12.1585,6.5409,18.4299,8.56459
56,8.11532,21.6166,11.0821,6.89279,20.4039,7.58931
57,8.47174,23.6652,9.66626,7.4567,22.6869,6.2991
58,9.06238,26.0509,7.89633,8.24801,25.286,4.66615
59,9.90547,28.7718,5.81831,9.27273,28.1856,2.7167
60,11.003,31.8023,3.54722,10.5225,31.3458,0.541971
61,12.3317,35.0918,1.24889,11.9673,34.7017,-1.71068
62,13.8416,38.5645,-0.904345,13.5518,38.1663,-3.86396
63,15.4623,42.1222,-2.77916,15.203,41.6387,-5.74611
64,17.1189,45.6512,-4.29216,16.8467,45.0154,-7.21728
65,18.7502,49.0418,-5.37857,18.4248,48.2009,-8.17973
66,20.3239,52.2087,-5.97032,19.9093,51.1182,-8.58283
67,21.8396,55.0986,-6.02631,21.3071,53.7193,-8.43525
68,23.3181,57.6848,-5.57881,22.6503,55.9854,-7.81706
69,24.7851,59.9567,-4.7437,23.9761,57.9147,-6.86801
70,26.258,61.9088,-3.68902,25.3083,59.5066,-5.74516
71,27.7425,63.5354,-2.57909,26.6517,60.7553,-4.57578
72,29.2358,64.8306,-1.52298,27.9968,61.6516,-3.43957
73,30.7297,65.7901,-0.55804,29.3301,62.1874,-2.38134
74,32.2125,66.4091,0.327109,30.6391,62.3602,-1.42666
75,33.67,66.6826,1.15479,31.912,62.1765,-0.585459
76,35.0878,66.608,1.93718,33.1382,61.6512,0.149073
77,36.4539,66.1906,2.67694,34.3078,60.8043,0.795698
78,37.7588,65.4444,3.37364,35.4122,59.6559,1.37608
79,38.9945,64.3875,4.02899,36.4441,58.2248,1.9076
80,40.1517,63.0357,4.64841,37.3976,56.5278,2.39847
81,41.22,61.3984,5.23741,38.2672,54.5793,2.84903
82,42.1883,59.4794,5.79508,39.047,52.3914,3.25654
83,43.0469,57.2825,6.30832,39.7282,49.9749,3.61494
84,43.7869,54.8154,6.74995,40.3,47.3412,3.91452
85,44.4001,52.0929,7.0819,40.7526,44.5065,4.13759
86,44.88,49.1403,7.26273,41.0792,41.4964,4.24961
87,45.2229,45.9964,7.25413,41.2761,38.354,4.21262
88,45.428,42.7162,7.0287,41.3424,35.1451,4.00923
89,45.4989,39.371,6.58339,41.2806,31.9541,3.65597
90,45.4442,36.0468,5.94723,41.0984,28.8672,3.20589
91,45.2775,32.8356,5.17707,40.8103,25.954,2.73617
92,45.0154,29.8209,4.34547,40.4387,23.264,2.32398
93,44.6758,27.0662,3.52385,40.0124,20.8369,2.01469
94,44.2756,24.6108,2.76667,39.5627,18.7103,1.79928
95,43.8286,22.4751,2.10532,39.1153,16.9155,1.62335
96,43.3439,20.6696,1.54989,38.684,15.4725,1.41723
97,42.8267,19.2056,1.09211,38.2701,14.3925,1.12222
98,42.2806,18.1027,0.714588,37.87,13.6855,0.705343
99,41.7121,17.3888,0.415383,37.4824,13.3597,0.179275
100,41.1353,17.0924,0.232635,37.1116,13.4111,-0.380512
0,38.6994,12.5665,-2.80115,35.6656,10.5575,-2.3481
1,38.2972,12.9111,-3.12736,35.6218,11.4151,-3.01775
2,37.969,13.7454,-3.37842,35.6218,12.6931,-3.69285
3,37.7688,15.0371,-3.38486,35.6941,14.3422,-4.11857
4,37.756,16.7501,-2.99759,35.8662,16.3021,-4.02802
5,37.9492,18.821,-2.17012,36.1273,18.4776,-3.36822
6,38.2803,21.0909,-0.982892,36.3957,20.6931,-2.32268
7,38.6076,23.3091,0.404248,36.5387,22.7121,-1.13782
8,38.775,25.2354,1.83946,36.4342,24.3372,0.0292124
9,38.6692,26.7305,3.23686,36.0218,25.4837,1.13833
10,38.2533,27.7754,4.56786,35.3194,26.176,2.20451
11,37.5778,28.4443,5.82444,34.4121,26.5033,3.23521
12,36.7555,28.86,6.99939,33.4158,26.5755,4.21452
13,35.9018,29.1365,8.08351,32.4313,26.4927,5.11554
14,35.0815,29.3392,9.06939,31.5165,26.3346,5.91909
15,34.3017,29.4913,9.95938,30.6843,26.1629,6.62922
